Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,frecuencia,Force
45681,,3.066666666666667,0.017686666666666667,7.252053732731736,730.8046445743171,0.42400000000000015,0.01954,18.25228266666667,0.25Hz,39.587426319578796
45681,,3.066666666666667,0.017846666666666663,7.162167652342179,722.4484880108637,0.42400000000000015,0.018133333333333328,18.452434666666665,0.25Hz,39.09675723248739
45681,,3.066666666666667,0.017706666666666662,7.024979759732706,709.6795568724,0.42400000000000015,0.016006666666666662,18.65192866666667,0.25Hz,38.347877564635006
45681,,3.066666666666667,0.017233333333333333,6.852440359160048,693.60978606883,0.42400000000000015,0.013306666666666668,18.852327333333335,0.25Hz,37.406021497495594
45681,,3.1333333333333333,0.01608666666666667,6.662827623311575,675.9415616974478,0.42400000000000015,0.010359999999999998,19.05196533333333,0.25Hz,36.37096570691644
45681,,3.2,0.013853333333333336,6.473136028808512,651.2962778849532,0.42400000000000015,0.0074133333333333325,19.252576666666673,0.25Hz,35.3354794436335
45681,,3.2,0.010526666666666667,6.303753082326771,635.5097872728552,0.42400000000000015,0.0047733333333333326,19.452147333333343,0.25Hz,34.41085379126492
45681,,3.2,0.006966666666666667,6.169986261679522,623.0427195885314,0.42400000000000015,0.002706666666666668,19.652376666666672,0.25Hz,33.68064903113244
45681,,3.2,0.003773333333333333,6.085552033588281,628.806941372951,0.42400000000000015,0.0013800000000000004,19.852156000000004,0.25Hz,33.21974045177013
45681,,3.2,0.00206,6.058185486601202,626.2783697722373,0.42400000000000015,0.0009733333333333333,20.052499333333337,0.25Hz,33.07035226431331
45681,,3.2,0.0013800000000000004,6.090964658034199,711.1668656602014,0.42400000000000015,0.0014666666666666671,20.252116000000008,0.25Hz,33.24928682295616
45681,,3.2,0.0013066666666666665,6.1806614295368725,719.7005140242347,0.42400000000000015,0.0028666666666666675,20.452442000000005,0.25Hz,33.738922512904175
45681,,3.2,0.0016399999999999997,6.317976045271404,732.7485604352335,0.42400000000000015,0.005,20.651894666666667,0.25Hz,34.48849393547338
